c,l,node,Country_Full,Country_Sub1,Country_Sub2,Country_Sub3,Country_Sub4,Country_Sub5
2590,1,KT119731,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,NA
2591,1,KT119723,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2592,1,KT119733,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2593,1,KT119724,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2594,1,KT119683,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA
2595,1,KT119674,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic
2596,1,KT119677,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic,NA
2597,1,KT119705,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA
2598,1,KT119668,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA
2599,1,EU853587,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA
2600,1,EU853588,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA,NA
2601,1,EU853589,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2602,1,KT119726,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2603,1,KT119695,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2604,1,KT119690,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA,NA
2605,1,EU853590,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2606,1,KT119721,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2607,1,KT119716,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2608,1,KT119722,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,NA,NA
2609,1,KT119741,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic
2610,1,KT119739,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA
2611,1,KT119745,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2612,1,KT119670,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2613,1,KT119667,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2614,1,KT119694,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic
2615,1,KT119688,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA
2616,1,KT119700,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2617,1,KT119697,CentralAfricanRepublic,NA,NA,NA,NA,NA
2618,1,KT119707,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic
2619,1,KT119706,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA
2620,1,KT119727,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic
2621,1,KT119687,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA,NA
2622,1,KT119662,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,NA,NA
2623,1,KT119689,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA
2624,1,KT119708,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA
2625,1,KT119673,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,NA,CentralAfricanRepublic
2626,1,KT119672,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA
2627,1,KT119703,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic
2628,1,KT119676,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA
2629,1,KT119685,CentralAfricanRepublic,NA,NA,NA,NA,NA
2630,1,KT119675,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA
2631,1,KT119718,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA
2632,1,KT119684,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA
2633,1,KT119666,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA
2634,1,KT119659,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA,NA
2635,1,KT119711,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2636,1,KT119709,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2637,1,KT119734,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2638,1,KT119714,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2639,1,KT119699,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2640,1,KT119669,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2641,1,KT119691,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2642,1,KT119682,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2643,1,KT119660,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2644,1,KT119678,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2645,1,KT119686,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2646,1,KT119680,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2647,1,KT119671,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2648,1,KT119661,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic,CentralAfricanRepublic
2649,1,KT119704,CentralAfricanRepublic,NA,NA,NA,NA,CentralAfricanRepublic
2650,1,KT119692,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic,NA
2651,1,KT119681,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic
2652,1,KT119679,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic
2653,1,KT119702,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic,NA
2654,1,KT119713,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA
2655,1,KT119665,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA
2656,1,KT119663,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic
2657,1,KT119652,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2658,1,KT119647,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2659,1,KT119650,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2660,1,KT119651,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA
2661,1,KT119657,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2662,1,KT119653,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,NA
2663,1,KT119656,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA,NA
2664,1,KT119664,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,NA
2665,1,KT119655,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,NA,NA
2666,1,KT119654,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,NA,CentralAfricanRepublic
2667,1,EU853584,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,CentralAfricanRepublic
2668,1,EU853586,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2669,1,EU853585,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic,NA
2670,1,KT119642,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2671,1,KT119634,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2672,1,KT119646,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,CentralAfricanRepublic
2673,1,KT119643,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA
2674,1,KT119645,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2675,1,KT119635,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2676,1,KT119638,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2677,1,KT119639,CentralAfricanRepublic,NA,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA
2678,1,KT119644,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,NA,NA,CentralAfricanRepublic
2679,1,KT119636,CentralAfricanRepublic,NA,NA,NA,NA,CentralAfricanRepublic
2680,1,KT119641,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2681,1,KT119649,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2682,1,KT119648,CentralAfricanRepublic,NA,NA,NA,CentralAfricanRepublic,NA
2683,1,KT119640,CentralAfricanRepublic,NA,CentralAfricanRepublic,NA,NA,NA
2684,1,KT119637,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic,CentralAfricanRepublic
2685,1,KT119776,Zaire,Zaire,Zaire,Zaire,Zaire,Zaire
2686,1,KY210307,Tanzania,NA,NA,NA,NA,NA
2687,1,KY210289,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2688,1,KY210299,Tanzania,NA,NA,NA,NA,NA
2689,1,KY210292,Tanzania,NA,NA,NA,NA,NA
2690,1,KY210260,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2691,1,KY210293,Tanzania,NA,NA,NA,NA,NA
2692,1,KY210249,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2693,1,KY210302,Tanzania,NA,NA,NA,NA,NA
2694,1,KY210301,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2695,1,KY210251,Tanzania,Tanzania,NA,NA,NA,Tanzania
2696,1,KY210250,Tanzania,NA,Tanzania,Tanzania,Tanzania,NA
2697,1,KY210290,Tanzania,NA,NA,NA,NA,NA
2698,1,KY210272,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2699,1,KY210246,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2700,1,KY210247,Tanzania,NA,NA,NA,NA,NA
2701,1,KY210239,Tanzania,NA,NA,NA,NA,NA
2702,1,KR906787,Tanzania,NA,NA,NA,NA,Tanzania
2703,1,KY210300,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,NA
2704,1,KY210258,Tanzania,NA,NA,NA,NA,NA
2705,1,KY210234,Tanzania,NA,NA,NA,NA,NA
2706,1,KY210243,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2707,1,KY210241,Tanzania,NA,NA,NA,NA,NA
2708,1,KR534246,Tanzania,NA,NA,NA,NA,NA
2709,1,KR534245,Tanzania,NA,NA,NA,NA,NA
2710,1,KR906755,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2711,1,KY210271,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2712,1,KR906771,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2713,1,KR534249,Tanzania,NA,NA,NA,NA,NA
2714,1,KY210232,Tanzania,NA,NA,NA,NA,NA
2715,1,KY210235,Tanzania,NA,NA,NA,NA,NA
2716,1,KR534244,Tanzania,NA,NA,NA,NA,NA
2717,1,KR534248,Tanzania,NA,NA,NA,NA,NA
2718,1,KY210231,Tanzania,NA,NA,NA,NA,NA
2719,1,KR906758,Tanzania,NA,NA,NA,NA,NA
2720,1,KY210225,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2721,1,KR534247,Tanzania,NA,NA,NA,NA,NA
2722,1,KY210238,Tanzania,NA,NA,NA,NA,NA
2723,1,KY210291,Tanzania,NA,NA,NA,NA,NA
2724,1,KR534254,Tanzania,NA,NA,NA,NA,NA
2725,1,KY210229,Tanzania,NA,NA,NA,NA,NA
2726,1,KR906782,Tanzania,NA,NA,NA,NA,NA
2727,1,KY210259,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2728,1,KR906772,Tanzania,Tanzania,NA,NA,NA,Tanzania
2729,1,KR906760,Tanzania,NA,Tanzania,Tanzania,Tanzania,NA
2730,1,KR534233,Tanzania,NA,NA,NA,NA,NA
2731,1,KR534229,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2732,1,KR906756,Tanzania,NA,NA,NA,NA,NA
2733,1,KY210267,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2734,1,KR534232,Tanzania,NA,NA,NA,NA,NA
2735,1,DQ900567,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2736,1,KR906788,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2737,1,KR906792,Tanzania,NA,NA,NA,NA,NA
2738,1,KY210298,Tanzania,NA,NA,NA,NA,NA
2739,1,KY210297,Tanzania,NA,NA,NA,NA,NA
2740,1,KY210305,Tanzania,NA,NA,NA,NA,NA
2741,1,KY210230,Tanzania,NA,NA,Tanzania,Tanzania,Tanzania
2742,1,KY210226,Tanzania,Tanzania,Tanzania,NA,NA,NA
2743,1,KY210236,Tanzania,NA,NA,NA,NA,NA
2744,1,KR534250,Tanzania,NA,NA,NA,NA,NA
2745,1,KY210248,Tanzania,NA,NA,NA,NA,NA
2746,1,KY210262,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2747,1,KR534256,Tanzania,NA,NA,NA,NA,NA
2748,1,KY210303,Tanzania,NA,NA,NA,NA,NA
2749,1,KY210273,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2750,1,KY210265,Tanzania,NA,NA,NA,NA,NA
2751,1,KY210244,Tanzania,NA,NA,NA,NA,NA
2752,1,KR534237,Tanzania,NA,NA,NA,NA,NA
2753,1,KR534236,Tanzania,NA,NA,NA,NA,NA
2754,1,KY210224,Tanzania,NA,NA,NA,NA,NA
2755,1,KR534235,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2756,1,KY210276,Tanzania,NA,NA,NA,NA,NA
2757,1,KY210228,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2758,1,MN726825,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2759,1,MN726815,Tanzania,NA,NA,NA,NA,NA
2760,1,KY210268,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2761,1,KY210278,Tanzania,NA,NA,NA,NA,NA
2762,1,KR906778,Tanzania,NA,NA,NA,NA,NA
2763,1,KR534257,Tanzania,NA,NA,NA,NA,NA
2764,1,KR534258,Tanzania,NA,NA,NA,NA,NA
2765,1,KY210296,Tanzania,NA,NA,NA,NA,NA
2766,1,KY210295,Tanzania,NA,NA,NA,NA,NA
2767,1,KY210287,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2768,1,KY210288,Tanzania,NA,NA,NA,NA,NA
2769,1,KR906781,Tanzania,NA,NA,NA,NA,NA
2770,1,KY210286,Tanzania,NA,NA,NA,NA,NA
2771,1,KR906780,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2772,1,KY210308,Tanzania,NA,NA,NA,NA,NA
2773,1,KR534253,Tanzania,NA,NA,NA,NA,NA
2774,1,KR906773,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2775,1,MN726817,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2776,1,MN726808,Tanzania,NA,NA,NA,NA,NA
2777,1,MN726820,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2778,1,MN726818,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2779,1,MN726835,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2780,1,KR906786,Tanzania,NA,NA,NA,NA,NA
2781,1,KR906738,Tanzania,NA,NA,NA,NA,NA
2782,1,KR534217,Tanzania,NA,NA,NA,NA,NA
2783,1,KY210222,Tanzania,NA,NA,NA,NA,NA
2784,1,KR534220,Tanzania,NA,NA,NA,NA,NA
2785,1,KR534218,Tanzania,NA,NA,NA,NA,NA
2786,1,KY210220,Tanzania,NA,NA,NA,NA,NA
2787,1,KR906737,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2788,1,KR534221,Tanzania,NA,NA,NA,NA,NA
2789,1,KY210221,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2790,1,KR906783,Tanzania,NA,NA,NA,NA,NA
2791,1,MW055048,Kenya,Kenya,Kenya,Kenya,Kenya,Kenya
2792,1,KR906745,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2793,1,DQ900554,Tanzania,NA,NA,NA,NA,NA
2794,1,KJ133686,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2795,1,KJ133674,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2796,1,HQ660808,Tanzania,NA,NA,NA,NA,NA
2797,1,KR534222,Tanzania,NA,NA,NA,NA,NA
2798,1,KR906775,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2799,1,KR534243,Tanzania,NA,NA,NA,NA,NA
2800,1,HQ660809,Tanzania,NA,NA,NA,NA,NA
2801,1,MG407535,Tanzania,NA,NA,NA,NA,NA
2802,1,MG407536,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2803,1,MG407549,Tanzania,NA,NA,NA,NA,NA
2804,1,MG407529,Tanzania,NA,NA,NA,NA,NA
2805,1,MG407551,Tanzania,NA,NA,Tanzania,Tanzania,Tanzania
2806,1,MG407534,Tanzania,Tanzania,Tanzania,NA,NA,NA
2807,1,KR534265,Tanzania,NA,Tanzania,Tanzania,NA,Tanzania
2808,1,KR534264,Tanzania,Tanzania,NA,NA,Tanzania,NA
2809,1,KR534226,Tanzania,NA,NA,NA,NA,NA
2810,1,MG407531,Tanzania,NA,NA,NA,NA,NA
2811,1,MG407546,Tanzania,NA,NA,NA,NA,NA
2812,1,MG407532,Tanzania,NA,NA,NA,NA,NA
2813,1,MG407545,Tanzania,NA,NA,NA,NA,NA
2814,1,MG407541,Tanzania,NA,NA,NA,NA,NA
2815,1,MG407543,Tanzania,NA,NA,NA,NA,NA
2816,1,MG407540,Tanzania,NA,NA,NA,NA,NA
2817,1,MG407542,Tanzania,NA,NA,NA,NA,NA
2818,1,MG407537,Tanzania,NA,NA,NA,NA,NA
2819,1,MG407548,Tanzania,NA,NA,NA,NA,NA
2820,1,MG407530,Tanzania,NA,NA,NA,NA,NA
2821,1,KR534259,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2822,1,MG407533,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2823,1,KR534260,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2824,1,KR534261,Tanzania,NA,NA,NA,NA,NA
2825,1,KR534263,Tanzania,NA,NA,NA,NA,NA
2826,1,KR906742,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2827,1,KR906754,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2828,1,KR906750,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2829,1,KF155002,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2830,1,MN726804,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2831,1,KR906768,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2832,1,MN726827,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2833,1,MN726824,Tanzania,NA,NA,NA,NA,NA
2834,1,MN726826,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2835,1,KR906740,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2836,1,KR906762,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2837,1,DQ900568,Tanzania,NA,Tanzania,Tanzania,Tanzania,Tanzania
2838,1,KR906767,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2839,1,DQ900566,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2840,1,KR906761,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2841,1,MG407538,Tanzania,NA,NA,NA,NA,NA
2842,1,DQ900555,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2843,1,MG407539,Tanzania,NA,NA,NA,NA,NA
2844,1,MG407544,Tanzania,NA,NA,NA,NA,NA
2845,1,MG407547,Tanzania,NA,NA,NA,NA,NA
2846,1,MG407552,Tanzania,NA,NA,NA,NA,NA
2847,1,MG407550,Tanzania,NA,NA,NA,NA,NA
2848,1,HM368094,Ghana,Ghana,Ghana,Ghana,Ghana,Ghana
2849,1,KR906741,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2850,1,KR534225,Tanzania,NA,NA,NA,NA,NA
2851,1,KR906753,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2852,1,KR534239,Tanzania,NA,NA,NA,NA,NA
2853,1,KR906749,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2854,1,LC029893,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2855,1,KJ133682,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2856,1,KJ133679,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2857,1,LC029897,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2858,1,KJ133662,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2859,1,LC029896,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2860,1,LC029889,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2861,1,AB505880,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2862,1,LC029895,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2863,1,LC029891,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2864,1,LC029892,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2865,1,AB505876,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2866,1,AB505878,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2867,1,AB505877,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2868,1,AB505875,Uganda,Uganda,Uganda,Uganda,Uganda,Uganda
2869,1,LC380116,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2870,1,LC380100,Zambia,NA,Zambia,Zambia,Zambia,NA
2871,1,LC380099,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2872,1,LC380105,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2873,1,LC380141,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2874,1,AB572927,Zambia,NA,NA,NA,NA,NA
2875,1,LC380098,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2876,1,LC380097,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2877,1,AB572932,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2878,1,LC380112,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2879,1,LC380124,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2880,1,LC380123,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2881,1,LC380110,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2882,1,LC380200,Zambia,Zambia,NA,NA,NA,Zambia
2883,1,LC380201,Zambia,NA,Zambia,Zambia,Zambia,NA
2884,1,LC380202,Zambia,Zambia,Zambia,NA,NA,NA
2885,1,LC380188,Zambia,Zambia,Zambia,Zambia,Zambia,Zambia
2886,1,KR906766,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2887,1,KR906765,Tanzania,NA,Tanzania,NA,NA,Tanzania
2888,1,KR906764,Tanzania,Tanzania,NA,Tanzania,Tanzania,NA
2889,1,KR906763,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2890,1,KR906735,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
2891,1,KR906736,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania,Tanzania
