node	British Empire	French Empire	Non-colonial	Portugese Empire	Russian Empire	Spainish Empire
n926	6.638459612602787e-06	1.8447557801189639e-06	7.171047525565066e-06	1.3588459027248451e-07	1.5450645367906834e-06	0.9999826647879546
n927	7.578021291165145e-07	2.1058497595137729e-07	8.185988015280371e-07	1.5511675574123192e-08	1.7637422895208914e-07	0.9999980211281889
DQ837175	0.0	0.0	0.0	0.0	0.0	1.0
n928	1.4001968749080314e-05	3.890994943145187e-06	1.5125313583366635e-05	2.866104333699373e-07	3.2588803159070856e-06	0.9999634362319751
DQ837184	0.0	0.0	0.0	0.0	0.0	1.0
n930	1.163353355647277e-06	3.232832543074958e-07	1.2566864437247566e-06	2.3813023396894622e-08	2.707640203390958e-07	0.9999969620999026
AY854574	0.0	0.0	0.0	0.0	0.0	1.0
n933933	5.392439108550506e-07	1.498500223689366e-07	5.82506174364899e-07	1.103794286017224e-08	1.2550601976409252e-07	0.9999985918559299
AY854576	0.0	0.0	0.0	0.0	0.0	1.0
n935	3.695092951200925e-08	1.0268261731778673e-08	3.99154151877911e-08	7.563594884865452e-10	8.600123239745595e-09	0.9999999035089109
AY854564	0.0	0.0	0.0	0.0	0.0	1.0
EU086161	0.0	0.0	0.0	0.0	0.0	1.0
JF693449	0.0	0.0	0.0	0.0	0.0	1.0
n947947	0.0	0.0	0.0	0.0	0.0	1.0
KJ001494	0.0	0.0	0.0	0.0	0.0	1.0
n952952	6.564366612418603e-37	1.8241661406043025e-37	7.091010219226138e-37	1.343679587706564e-38	1.5278198032697208e-37	1.0
KJ001531	0.0	0.0	0.0	0.0	0.0	1.0
KJ001514	0.0	0.0	0.0	0.0	0.0	1.0
KJ001511	0.0	0.0	0.0	0.0	0.0	1.0
n957	1.868007344157595e-13	5.19098939593954e-14	2.0178731550355243e-13	3.823679398530294e-15	4.3476831529458377e-14	0.9999999999995122
FJ228504	0.0	0.0	0.0	0.0	0.0	1.0
KU312295	0.0	0.0	0.0	0.0	0.0	1.0
KU312297	0.0	0.0	0.0	0.0	0.0	1.0
KU312288	0.0	0.0	0.0	0.0	0.0	1.0
KU312287	0.0	0.0	0.0	0.0	0.0	1.0
KX148222	1.0	0.0	0.0	0.0	0.0	0.0
KC660352	1.0	0.0	0.0	0.0	0.0	0.0
FJ465389	1.0	0.0	0.0	0.0	0.0	0.0
MH258831	1.0	0.0	0.0	0.0	0.0	0.0
MH258820	1.0	0.0	0.0	0.0	0.0	0.0
MW055212	1.0	0.0	0.0	0.0	0.0	0.0
MW055213	1.0	0.0	0.0	0.0	0.0	0.0
KX434515	1.0	0.0	0.0	0.0	0.0	0.0
KJ201891	1.0	0.0	0.0	0.0	0.0	0.0
MK248523	1.0	0.0	0.0	0.0	0.0	0.0
MK248522	1.0	0.0	0.0	0.0	0.0	0.0
n1110	0.9999916586604273	1.3271844547928069e-06	5.159112633097949e-06	9.776032025437066e-08	1.1115756659937657e-06	6.457064987591271e-07
KX434505	1.0	0.0	0.0	0.0	0.0	0.0
KX434499	1.0	0.0	0.0	0.0	0.0	0.0
DQ521236	1.0	0.0	0.0	0.0	0.0	0.0
KT381828	1.0	0.0	0.0	0.0	0.0	0.0
GU371884	1.0	0.0	0.0	0.0	0.0	0.0
n1173	0.9999999968548324	5.004253128903496e-10	1.9452838909121328e-09	3.686129586199202e-11	4.1912832722464737e-10	2.4346870211588545e-10
KP019943	1.0	0.0	0.0	0.0	0.0	0.0
MF474295	1.0	0.0	0.0	0.0	0.0	0.0
n1187	0.9999998779354211	1.9421606183851426e-08	7.549685571833554e-08	1.4305942429712909e-09	1.6266453958609282e-08	9.449068879583746e-09
MW055041	1.0	0.0	0.0	0.0	0.0	0.0
n11981198	0.9994697529726017	4.571888295396691e-06	0.0005192848841582843	3.3676499322391825e-07	3.829158605986481e-06	2.2243313454108564e-06
n12091209	0.9999999426964081	9.068359348656311e-09	3.5560135554987854e-08	6.679747573179321e-10	7.595151936902769e-09	4.4119704260875044e-09
n1236	0.9999874198656394	1.801351998285666e-06	1.0745633167587442e-05	1.7469550703798915e-09	1.986360867849781e-08	1.1538630796719157e-08
AB699208	1.0	0.0	0.0	0.0	0.0	0.0
MG011654	0.0	1.0	0.0	0.0	0.0	0.0
MG099711	1.0	0.0	0.0	0.0	0.0	0.0
AB699213	1.0	0.0	0.0	0.0	0.0	0.0
AB699219	1.0	0.0	0.0	0.0	0.0	0.0
AB699212	1.0	0.0	0.0	0.0	0.0	0.0
AB699218	1.0	0.0	0.0	0.0	0.0	0.0
n1290	1.0	8.907300779519467e-20	8.36751751056858e-19	6.561111936349272e-21	7.46025826379332e-20	4.333611638507586e-20
n13291329	0.9999341237260154	1.706075800406518e-07	6.546720346296658e-05	1.2566943202481286e-08	1.428913921665502e-07	8.300460630921567e-08
n1339	0.9999965625180824	5.469352421042947e-07	2.1260801335627214e-06	4.0287214210073645e-08	4.58082449505526e-07	2.6609687820837284e-07
JN258495	1.0	0.0	0.0	0.0	0.0	0.0
n13581358	0.9999978484453694	1.5900958373491675e-08	2.1134284622746865e-06	1.1712635552129347e-09	1.3317755742325156e-08	7.73619079185352e-09
n13831383	0.8357877506497269	0.00025309522150766833	0.16360539592510845	1.8642977485223208e-05	0.00021197843931268953	0.00012313678685895439
n13891389	0.9481166728629536	9.212580414561491e-05	0.05166243454389984	6.7859807161264195e-06	7.715943456728702e-05	4.4821373717419854e-05
n1403	0.9963861796542802	1.0243850135919144e-05	0.003589258382420747	7.54561331929987e-07	8.579677448787514e-06	4.983874382486232e-06
KC792184	1.0	0.0	0.0	0.0	0.0	0.0
KC792170	1.0	0.0	0.0	0.0	0.0	0.0
KC792175	1.0	0.0	0.0	0.0	0.0	0.0
KX954123	0.0	0.0	0.0	0.0	1.0	0.0
n1469	1.8894962288792115e-51	5.2507046711869096e-52	1.0	3.8676656312739448e-53	4.397697336440335e-52	2.5545915015851517e-52
n14711471	1.8443743252978163e-08	5.1253158049449214e-09	0.999999969267145	3.775304274298668e-10	4.292678616549732e-09	2.4935868646544613e-09
n1472	1.8894962288792115e-51	5.2507046711869096e-52	1.0	3.8676656312739448e-53	4.397697336440335e-52	2.5545915015851517e-52
KJ476820	0.0	0.0	1.0	0.0	0.0	0.0
GU937030	0.0	0.0	1.0	0.0	0.0	0.0
KF709074	0.0	0.0	1.0	0.0	0.0	0.0
KF709071	0.0	0.0	1.0	0.0	0.0	0.0
KF709073	0.0	0.0	1.0	0.0	0.0	0.0
KF709072	0.0	0.0	1.0	0.0	0.0	0.0
n14731473	5.355227322128689e-20	1.4881594726573224e-20	1.0	1.0961772955611304e-21	1.2463993614068945e-20	7.24024636676859e-21
KF437636	0.0	0.0	1.0	0.0	0.0	0.0
n14751475	1.6201188224463222e-07	4.5021341344209404e-08	0.9999997300392002	3.3162690628246987e-09	3.770736411797574e-08	2.1903943030541094e-08
KF437638	0.0	0.0	1.0	0.0	0.0	0.0
KF437659	0.0	0.0	1.0	0.0	0.0	0.0
KF709092	0.0	0.0	1.0	0.0	0.0	0.0
n1517	1.0	0.0	0.0	0.0	0.0	0.0
n15171517	1.0	1.257908664817612e-55	3.39352888868943e-59	6.430417327083695e-61	7.311653035063713e-60	4.2472879047724463e-60
EU038095	1.0	0.0	0.0	0.0	0.0	0.0
n15251525	1.0	0.0	0.0	0.0	0.0	0.0
n15261526	0.9999997603911764	3.812398526880907e-08	1.4819788785751474e-07	2.8082102648147173e-09	3.1930523419294425e-08	1.8548216834338876e-08
MF773575	1.0	0.0	0.0	0.0	0.0	0.0
EU888671	1.0	0.0	0.0	0.0	0.0	0.0
EU888680	1.0	0.0	0.0	0.0	0.0	0.0
EU888653	1.0	0.0	0.0	0.0	0.0	0.0
EU888658	1.0	0.0	0.0	0.0	0.0	0.0
EU888706	1.0	0.0	0.0	0.0	0.0	0.0
EU038088	1.0	0.0	0.0	0.0	0.0	0.0
EU888665	1.0	0.0	0.0	0.0	0.0	0.0
FJ435697	1.0	0.0	0.0	0.0	0.0	0.0
EU888727	1.0	0.0	0.0	0.0	0.0	0.0
n15381538	0.999999998946601	1.681148128537668e-10	6.511518710151436e-10	1.2338714097572836e-11	1.4029633193528767e-10	8.149715404369653e-11
MN196572	1.0	0.0	0.0	0.0	0.0	0.0
n15401540	0.999994467643381	9.47618105915798e-07	3.372206909034604e-06	6.390014185718296e-08	7.26571297609596e-07	4.220601647114354e-07
MN196559	1.0	0.0	0.0	0.0	0.0	0.0
n1570	1.6842854945615283e-14	0.9999999999999584	1.8194117359983512e-14	3.447613718939959e-16	3.920080770752269e-15	2.277147392457059e-15
n15701570	0.0	1.0	0.0	0.0	0.0	0.0
KP976114	0.0	1.0	0.0	0.0	0.0	0.0
KP976115	0.0	1.0	0.0	0.0	0.0	0.0
EU853600	0.0	1.0	0.0	0.0	0.0	0.0
KX148232	0.0	0.0	1.0	0.0	0.0	0.0
FJ545676	0.0	0.0	1.0	0.0	0.0	0.0
EU853618	0.0	0.0	1.0	0.0	0.0	0.0
EU853619	0.0	0.0	1.0	0.0	0.0	0.0
KX148233	0.0	0.0	1.0	0.0	0.0	0.0
n1583	0.0	1.0	0.0	0.0	0.0	0.0
MH481709	0.0	1.0	0.0	0.0	0.0	0.0
MN049981	0.0	1.0	0.0	0.0	0.0	0.0
MH481711	0.0	1.0	0.0	0.0	0.0	0.0
MH481713	0.0	1.0	0.0	0.0	0.0	0.0
MH481712	0.0	1.0	0.0	0.0	0.0	0.0
MN049982	0.0	1.0	0.0	0.0	0.0	0.0
n15941594	1.7625859006630948e-10	0.9999999995648808	1.9039939984797565e-10	3.6078891325476788e-12	4.10232060912406e-11	2.3830092348574348e-11
n1596	0.0	1.0	0.0	0.0	0.0	0.0
MH514970	0.0	1.0	0.0	0.0	0.0	0.0
MH514969	0.0	1.0	0.0	0.0	0.0	0.0
n15971597	3.495381163889406e-07	0.999999137115884	3.775807327144111e-07	7.1547989295523895e-09	8.135305167239269e-08	4.7257416445698153e-08
n15981598	5.882387837411556e-07	0.9999985478496358	6.354317900164981e-07	1.2040833382386403e-08	1.3690930380865837e-07	7.95296531890515e-08
n1600	6.843274585264431e-11	0.999999999831064	7.392294319040412e-11	1.4007700843361355e-12	1.5927340820361632e-11	9.252080438868433e-12
MH514984	0.0	1.0	0.0	0.0	0.0	0.0
MH514975	0.0	1.0	0.0	0.0	0.0	0.0
MH514974	0.0	1.0	0.0	0.0	0.0	0.0
MH514973	0.0	1.0	0.0	0.0	0.0	0.0
n1602	1.9763309123834712e-22	1.0	2.1348872669255543e-22	4.0454101093307704e-24	4.599800230598445e-23	2.671991653610895e-23
MH514981	0.0	1.0	0.0	0.0	0.0	0.0
KP976124	0.0	1.0	0.0	0.0	0.0	0.0
KP976126	0.0	1.0	0.0	0.0	0.0	0.0
KP976127	0.0	1.0	0.0	0.0	0.0	0.0
n16541654	4.380531662258711e-25	1.2173021416902936e-25	4.731971356376669e-25	8.966639624825371e-27	1.0195443700215598e-25	1.0
AB683633	0.0	0.0	0.0	0.0	0.0	1.0
AB683596	0.0	0.0	0.0	0.0	0.0	1.0
n1674	1.2160405575346368e-17	3.3792445511189354e-18	1.3136006152000219e-17	2.4891493291849747e-19	2.8302667341366558e-18	1.0
AB683634	0.0	0.0	0.0	0.0	0.0	1.0
LC018523	0.0	0.0	0.0	0.0	0.0	1.0
AB733963	0.0	0.0	0.0	0.0	0.0	1.0
AB683626	0.0	0.0	0.0	0.0	0.0	1.0
AB683617	0.0	0.0	0.0	0.0	0.0	1.0
n16901690	4.79740788623526e-07	1.333147513757472e-07	5.182292573777562e-07	9.819955878822794e-09	1.116569991548967e-07	0.9999987472382476
AB563821	0.0	0.0	0.0	0.0	0.0	1.0
n1693	7.748647140772336e-10	2.153264828772161e-10	8.370302773225152e-10	1.5860934664586757e-11	1.8034545066122427e-10	0.9999999979765722
AB683601	0.0	0.0	0.0	0.0	0.0	1.0
AB683603	0.0	0.0	0.0	0.0	0.0	1.0
AB563991	0.0	0.0	0.0	0.0	0.0	1.0
MN726863	0.0	0.0	0.0	0.0	0.0	1.0
n1724	1.1976762038989413e-08	3.3282120081879174e-09	1.29376293290881e-08	2.451558791394129e-10	2.787524722887948e-09	0.999999968724716
n17241724	4.630730195129228e-08	1.2868295948382995e-08	5.002242725752022e-08	9.478778390591804e-10	1.077776686380223e-08	0.9999998790763301
AB563931	0.0	0.0	0.0	0.0	0.0	1.0
AB563927	0.0	0.0	0.0	0.0	0.0	1.0
n17301730	2.7980647588631356e-08	7.775517873544977e-09	3.022546876284942e-08	5.727441387037711e-10	6.5123400349620904e-09	0.9999999269332817
MN726854	0.0	0.0	0.0	0.0	0.0	1.0
MN726865	0.0	0.0	0.0	0.0	0.0	1.0
n1741	1.0218727965336316e-08	2.8396734452868657e-09	1.1038552339933049e-08	2.0917016050524396e-10	2.3783520743846202e-09	0.999999973315524
MN726858	0.0	0.0	0.0	0.0	0.0	1.0
n1743	0.0	0.0	0.0	0.0	0.0	1.0
KP860175	0.0	0.0	1.0	0.0	0.0	0.0
KP860174	0.0	0.0	1.0	0.0	0.0	0.0
n19281928	3.5449446854454255e-07	0.9999991248804297	3.8293472128064115e-07	7.256251965529519e-09	8.250661505823126e-08	4.792751331607262e-08
n1943	4.3869962583753244e-18	1.0	4.738954591749816e-18	8.979872197528164e-20	1.0210489687970789e-18	5.931201760470489e-19
n1950	1.8282364423192945e-19	0.9999999999999942	5.854808481979913e-15	2.0665632946895014e-22	2.3497687657263472e-21	1.3649641756567625e-21
n1962	2.6442488280872733e-06	0.999993472298997	2.856390657327173e-06	5.412591015858544e-08	6.154342014782742e-07	3.575014059866443e-07
n1964	4.310369008724586e-09	0.9999999893592463	4.6561797191032e-09	8.823021617271104e-11	1.0032144028139707e-09	5.827602019039027e-10
KM366252	0.0	1.0	0.0	0.0	0.0	0.0
KX148253	0.0	1.0	0.0	0.0	0.0	0.0
EU086169	0.0	1.0	0.0	0.0	0.0	0.0
KM366332	0.0	1.0	0.0	0.0	0.0	0.0
n1967	1.5240859759198898e-08	0.999999962375789	1.6463597888916055e-08	3.1196965932389673e-10	3.5472253050140555e-09	2.0605582706451117e-09
n19691969	1.0414654721706975e-09	0.9999999974289954	1.1250197836547424e-09	2.131806431422552e-11	2.4239529367446213e-10	1.4080572396694285e-10
n1971	2.2884924797839112e-07	0.9999994350533697	2.4720928185317895e-07	4.68438284036158e-09	5.32633890927591e-08	3.094032870213709e-08
KM366290	0.0	1.0	0.0	0.0	0.0	0.0
KM366302	0.0	1.0	0.0	0.0	0.0	0.0
KM366308	0.0	1.0	0.0	0.0	0.0	0.0
n19731973	3.780061233892618e-10	0.9999999840557907	1.5419380554313213e-08	7.73751897198045e-12	8.797882189863644e-11	5.1106279843177383e-11
EU086130	0.0	1.0	0.0	0.0	0.0	0.0
n1981	1.2333140856304954e-21	1.0	1.7746458199073424e-21	2.524507023964196e-23	2.8704699096376433e-22	1.6674358137277482e-22
KM366209	0.0	1.0	0.0	0.0	0.0	0.0
KM366206	0.0	1.0	0.0	0.0	0.0	0.0
KM366226	0.0	1.0	0.0	0.0	0.0	0.0
KM366220	0.0	1.0	0.0	0.0	0.0	0.0
EU086210	0.0	0.0	1.0	0.0	0.0	0.0
KM366267	0.0	1.0	0.0	0.0	0.0	0.0
AB614374	0.0	0.0	1.0	0.0	0.0	0.0
AB614373	0.0	0.0	1.0	0.0	0.0	0.0
KF663542	1.0	0.0	0.0	0.0	0.0	0.0
n2048	1.0	0.0	0.0	0.0	0.0	0.0
AB458798	1.0	0.0	0.0	0.0	0.0	0.0
EU004764	1.0	0.0	0.0	0.0	0.0	0.0
GQ472502	1.0	0.0	0.0	0.0	0.0	0.0
GQ472501	1.0	0.0	0.0	0.0	0.0	0.0
n99	0.0007354558786891728	0.00035832046893080106	0.9969810610495682	1.5003147936402732e-05	0.0018106813644236802	9.947809045169476e-05
n59	2.1472656608280135e-05	6.149071997601636e-06	0.9999387495297969	4.387417168242704e-07	3.0286214967951112e-05	2.9037849124531177e-06
n100	1.9751977079497235e-08	5.582083306762008e-09	0.00840884193103719	4.037642343607372e-10	0.9915911296602017	2.6709364675542793e-09
KU055581	0.0	0.0	1.0	0.0	0.0	0.0
n172	0.00010861215674931406	3.057284048807372e-05	0.0003941929292691802	2.2209204595012965e-06	0.999449714829381	1.4686323652911673e-05
n267267	0.0001040109248230023	2.9743386870330465e-05	0.0006710495579725835	2.124100948898958e-06	0.9991790054782589	1.4066551126299248e-05
n276	0.0037365627465255962	0.0010648810016012794	0.2959171597310774	7.632909334995234e-05	0.6986997493053119	0.0005053181221339057
n294294	0.0015394888074077493	0.00042872968318065634	0.988428632219286	3.150683691053438e-05	0.00936349943015027	0.00020814302306481751
KC792068	0.0	1.0	0.0	0.0	0.0	0.0
KC792067	0.0	1.0	0.0	0.0	0.0	0.0
n306306	1.6970708917701788e-09	4.715975663638547e-10	0.9999999971721664	3.4737845206712375e-11	3.9498385527305664e-10	2.2944331998836192e-10
n307	4.6062371097825033e-07	1.280023248857599e-07	0.9999992324615619	9.428642761309442e-09	1.072076142392296e-07	6.22761453379338e-08
n307307	1.166232765545552e-06	3.240834126067745e-07	0.9999980567034504	2.3871962879141536e-08	2.7143419527879995e-07	1.5767421317659064e-07
JF973760	0.0	0.0	1.0	0.0	0.0	0.0
JF973792	0.0	0.0	1.0	0.0	0.0	0.0
MG458312	0.0	0.0	1.0	0.0	0.0	0.0
JF973843	0.0	0.0	1.0	0.0	0.0	0.0
JF973826	0.0	0.0	1.0	0.0	0.0	0.0
GU086629	0.0	0.0	1.0	0.0	0.0	0.0
JF973846	0.0	0.0	1.0	0.0	0.0	0.0
n313313	2.680270621308298e-06	3.771003788498315e-09	0.9999971995664211	2.3229636778357082e-10	1.1456826727143957e-07	1.5913902368302154e-09
n371371	0.36048599343578935	0.0009140477795961809	0.637322349774375	6.732869192583109e-05	0.0007655745851949528	0.0004447057331186816
n388388	0.0	0.0	1.0	0.0	0.0	0.0
n394	9.211104251955385e-05	2.5594964114437522e-05	0.9998465189489091	1.8853232809954227e-06	2.1437168807228868e-05	1.2452552368730495e-05
n396	4.362394548607074e-16	1.2122618808017778e-16	0.9999999999999993	8.929513095095738e-18	1.0153229518286411e-16	5.897939594888936e-17
n397397	0.0	0.0	1.0	0.0	0.0	0.0
DQ317519	0.0	0.0	0.0	0.0	1.0	0.0
KY860606	0.0	0.0	1.0	0.0	0.0	0.0
JQ671338	1.0	0.0	0.0	0.0	0.0	0.0
JQ671337	1.0	0.0	0.0	0.0	0.0	0.0
n407	1.6539868131803487e-08	4.596249599925918e-09	0.9999999724395767	3.385594453243713e-10	3.849562275731666e-09	2.236183693888841e-09
KY860588	0.0	0.0	1.0	0.0	0.0	0.0
n413413	1.7900537375051e-05	4.9743647949849716e-06	0.9999701722903304	3.6641138589565206e-07	4.166250470994976e-06	2.420145642695164e-06
KY860586	0.0	0.0	1.0	0.0	0.0	0.0
KY860590	0.0	0.0	1.0	0.0	0.0	0.0
KY860587	0.0	0.0	1.0	0.0	0.0	0.0
MT079891	0.0	0.0	0.0	0.0	1.0	0.0
MW055110	0.0	0.0	0.0	0.0	1.0	0.0
MT079904	0.0	0.0	0.0	0.0	1.0	0.0
MT079952	0.0	0.0	0.0	0.0	1.0	0.0
MT079920	0.0	0.0	0.0	0.0	1.0	0.0
MT079921	0.0	0.0	0.0	0.0	1.0	0.0
MT079947	0.0	0.0	0.0	0.0	1.0	0.0
MT079922	0.0	0.0	0.0	0.0	1.0	0.0
MT079911	0.0	0.0	0.0	0.0	1.0	0.0
MT079948	0.0	0.0	0.0	0.0	1.0	0.0
MT079941	0.0	0.0	0.0	0.0	1.0	0.0
MT079937	0.0	0.0	0.0	0.0	1.0	0.0
MT079929	0.0	0.0	0.0	0.0	1.0	0.0
n425425	5.954714784640346e-12	1.654750523309754e-12	6.4379652696702604e-12	1.218888154661995e-13	0.9999999999850255	8.050751068303472e-13
n427	8.019282174584114e-09	2.2284713634295625e-09	8.667867474156918e-09	1.6414905507658211e-10	0.9999999798360262	1.0842038094014172e-09
n429	1.5404894144712688e-08	4.280852663715666e-09	1.6681481277729917e-08	3.153273276034211e-10	0.9999999612347088	2.082735655325567e-09
MT079927	0.0	0.0	0.0	0.0	1.0	0.0
MT079932	0.0	0.0	0.0	0.0	1.0	0.0
MT079915	0.0	0.0	0.0	0.0	1.0	0.0
n431	2.8316524194435637e-19	7.868854332019151e-20	9.400350172015303e-18	5.796192961386647e-21	1.0	3.8283829814489207e-20
KY860610	0.0	0.0	1.0	0.0	0.0	0.0
n432432	0.0	0.0	0.0	0.0	1.0	0.0
MT079926	0.0	0.0	0.0	0.0	1.0	0.0
MT079906	0.0	0.0	0.0	0.0	1.0	0.0
JQ944706	0.0	0.0	0.0	0.0	1.0	0.0
MT079900	0.0	0.0	0.0	0.0	1.0	0.0
MT079951	0.0	0.0	0.0	0.0	1.0	0.0
n434	3.0928997375692745e-15	8.594832236950663e-16	3.3481867181002962e-15	6.330947811983367e-17	0.9999999999999921	4.181588332428466e-16
n434434	0.0	0.0	0.0	0.0	1.0	0.0
KP723590	0.0	0.0	0.0	0.0	1.0	0.0
MG869121	0.0	0.0	0.0	0.0	1.0	0.0
MG869120	0.0	0.0	0.0	0.0	1.0	0.0
n437437	2.8540300321390964e-08	7.931039285719821e-09	0.9999999524432269	5.84199835766617e-10	6.6425960944647e-09	3.858637426175533e-09
n440440	3.939835234453119e-06	1.0948373938550053e-06	0.9999934350428114	8.064565092154814e-08	9.169747285944897e-07	5.326641807350451e-07
KC791975	0.0	0.0	1.0	0.0	0.0	0.0
n441441	6.582946322621293e-10	1.829329240146895e-10	0.999999998903082	1.3474827234573352e-11	1.5321441274372617e-10	8.900117647302017e-11
n444	3.864682182706315e-06	1.0739531775316435e-06	0.9999935602705274	7.910732091123156e-08	8.99483273970718e-07	5.225035175711686e-07
KC791980	0.0	0.0	1.0	0.0	0.0	0.0
KC791978	0.0	0.0	1.0	0.0	0.0	0.0
KC791988	0.0	0.0	1.0	0.0	0.0	0.0
KC791991	0.0	0.0	1.0	0.0	0.0	0.0
MK760757	0.0	0.0	1.0	0.0	0.0	0.0
n451	1.0	0.0	0.0	0.0	0.0	0.0
n451451	1.0	0.0	0.0	0.0	0.0	0.0
KJ957451	1.0	0.0	0.0	0.0	0.0	0.0
n458458	0.9999384851558036	2.9151141053670898e-06	5.658349959766846e-05	1.0626116646208451e-07	1.2079786342298624e-06	7.019906925109834e-07
n551	0.9999905560778105	1.51444043098823e-06	5.884427046160185e-06	1.0777322329818582e-07	1.2254286703521063e-06	7.118528186748664e-07
n558	0.008631432576376084	0.00032000727687089375	0.9906104771244306	2.3086785734404172e-05	0.00026250667900264477	0.00015248955758550293
n559559	0.4634500563388302	0.0027550993540045926	0.5301493177263897	0.0001921164043289957	0.0021844500877692213	0.0012689600886773675
n561	4.961537436724436e-07	0.9999991797666918	2.4253352119728043e-07	4.2974478618115295e-09	4.886380882456639e-08	2.838478665594811e-08
n577577	7.819711322356621e-07	0.999998854096891	2.757558064911853e-07	4.64684445370554e-09	5.2836624050874074e-08	3.0692701622622456e-08
n584	0.9999874529318605	2.377983223140473e-07	1.1983305531472362e-05	1.7178128996379667e-08	1.9532286161136038e-07	1.134632949509356e-07
n645	0.999999999999965	5.564169777883239e-15	2.1649988107589845e-14	4.0977095456060184e-16	4.659266964972118e-15	2.706535870421571e-15
n678	1.0	2.6280502610744562e-22	1.0208749744031366e-21	1.9342370953626032e-23	2.1993085203416342e-22	1.2775636324331443e-22
n680	0.9999140877210355	1.3682265525579968e-05	5.312973024445039e-05	1.0065801853918777e-06	1.1445238396606192e-05	6.648464612490865e-06
n681681	1.0	9.590757678251714e-47	3.728154151307046e-46	7.064493365467952e-48	8.032623975324759e-47	4.666094886312562e-47
n687	0.9995437993172516	7.259495806509353e-05	0.0002821547684171251	5.346442190433621e-06	6.079128133843866e-05	3.5313232737334266e-05
n688688	0.999998838241605	1.8484879597787946e-07	7.185455066741033e-07	1.3615729269818422e-08	1.5481652796131014e-07	8.993183500902634e-08
n689689	0.9996298746156004	5.890265530729318e-05	0.00022891557561556	4.337568002092264e-06	4.9319960831929624e-05	2.8649624642548054e-05
n708	0.0	0.0	1.0	0.0	0.0	0.0
EU853580	0.0	0.0	1.0	0.0	0.0	0.0
n728	2.1822374197652104e-07	5.877880148400691e-08	0.9999996409136315	4.325677726543076e-09	4.9185123795086246e-08	2.8573023535922286e-08
KX148200	0.0	0.0	1.0	0.0	0.0	0.0
n731	1.0	2.201806662446358e-24	8.681398994687955e-24	1.3898234446029885e-25	1.5824035946382867e-24	9.293339303882175e-25
n736736	1.0	0.0	0.0	0.0	0.0	0.0
n738738	0.9999990152556089	1.566819622472528e-07	6.090637090191878e-07	1.1541183105377696e-08	1.3122807150515916e-07	7.622946523823705e-08
n739	1.0	6.961020475900293e-36	2.7865368504138724e-35	3.599497016649378e-37	4.1067151239142036e-36	2.452251086391373e-36
n739739	0.9999981824506866	2.8918894635489685e-07	1.1241529640553928e-06	2.1301638899991702e-08	2.422085298553722e-07	1.4069723417591123e-07
FJ947006	1.0	0.0	0.0	0.0	0.0	0.0
FJ947018	1.0	0.0	0.0	0.0	0.0	0.0
FJ947022	1.0	0.0	0.0	0.0	0.0	0.0
FJ947020	1.0	0.0	0.0	0.0	0.0	0.0
FJ947011	1.0	0.0	0.0	0.0	0.0	0.0
FJ947013	1.0	0.0	0.0	0.0	0.0	0.0
FJ947014	1.0	0.0	0.0	0.0	0.0	0.0
FJ947023	1.0	0.0	0.0	0.0	0.0	0.0
FJ947012	1.0	0.0	0.0	0.0	0.0	0.0
FJ947010	1.0	0.0	0.0	0.0	0.0	0.0
FJ947019	1.0	0.0	0.0	0.0	0.0	0.0
FJ947015	1.0	0.0	0.0	0.0	0.0	0.0
FJ947024	1.0	0.0	0.0	0.0	0.0	0.0
FJ947021	1.0	0.0	0.0	0.0	0.0	0.0
FJ947005	1.0	0.0	0.0	0.0	0.0	0.0
FJ947026	1.0	0.0	0.0	0.0	0.0	0.0
FJ947025	1.0	0.0	0.0	0.0	0.0	0.0
n742742	5.195380815754114e-20	1.0	5.611718773336576e-20	1.0633668420771293e-21	1.2090981634127216e-20	7.02383705988911e-21
EU643588	0.0	1.0	0.0	0.0	0.0	0.0
n749749	1.3039812089170304e-08	0.9999999678000202	1.4085960412480425e-08	2.669156695457171e-10	3.0349428020339887e-09	1.7723484678561023e-09
n753	6.682525120343059e-06	0.9999834988964266	7.218646002767532e-06	1.367865360501303e-07	1.555320118346854e-06	9.078257957831495e-07
EU853568	0.0	1.0	0.0	0.0	0.0	0.0
n755	0.0003419405967862196	0.007641994477440542	0.00035578171193737423	6.74172716919609e-06	7.665639645685498e-05	0.9915768850902098
n757	0.06239575487902894	0.7876988472574713	0.008300311331708908	0.00015728305155704827	0.00178837781784296	0.13965942566239067
EU851129	0.0	0.0	0.0	0.0	0.0	1.0
EU851127	0.0	0.0	0.0	0.0	0.0	1.0
n759759	5.039019697135344e-06	0.9999874961523949	5.443233428926206e-06	1.0314413466896728e-07	1.1727930943710044e-06	7.456572499478879e-07
n760760	7.973439512411806e-06	0.9999801959408352	8.61302684891309e-06	1.6320872532767787e-07	1.855753630270724e-06	1.1986304479168027e-06
n765765	0.004454201966662081	0.9953890774336881	0.00011527250407061671	2.1843052816868315e-06	2.483646321846617e-05	1.4427327079011349e-05
n769769	1.0	0.0	0.0	0.0	0.0	0.0
n773	2.657127186252516e-23	1.0	1.5430067520159366e-24	2.923852331725287e-26	3.3245422012184217e-25	1.9312032193574407e-25
n774	3.4620682790030316e-06	0.9999963435153524	1.4299882531516126e-07	2.709692930931471e-09	3.081034019221225e-08	1.7897510263786553e-08
