node	Caribbean	Central America	Central Asia	Eastern Africa	Eastern Asia	Eastern Europe	Middle Africa	Northern Africa	Northern America	Northern Europe	South America	South-Eastern Asia	Southern Africa	Southern Asia	Southern Europe	Western Africa	Western Asia	Western Europe
KU055507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KX148225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JX987718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KU888645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
GU815996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KP723628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JX987735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EU086212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n1272	5.847884197054313e-51	1.9793460817870025e-50	8.327993061962546e-51	5.354298783563311e-50	2.794686760298722e-50	9.375036597930058e-50	5.869345545473431e-50	6.344455399322459e-51	1.3741991249061026e-50	3.4560017088682068e-50	1.7759249102387457e-50	3.6291109561172156e-50	6.907591803609176e-51	1.0	1.9929894330648886e-50	1.3290564016545103e-50	1.6689861668913157e-50	2.0664302900054261e-50
n12731273	1.749503646441193e-35	5.921583039212304e-35	2.491474478372799e-35	1.6018383624453735e-34	8.360826776060951e-35	2.8047170841481597e-34	1.7559242091697956e-34	1.8980621848478558e-35	4.1111730310435115e-35	1.0339273809179649e-34	5.31301065748443e-35	1.0857162414852423e-34	2.0665349451736604e-35	1.0	5.962399669648255e-35	3.9761201533228335e-35	4.993083457957449e-35	6.18211169315234e-35
n12761276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n1277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JX944570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JX944568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JX987742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n1278	4.7235105584808164e-11	1.5987768911220976e-10	6.726768491576837e-11	4.3248268921196977e-10	2.2573518857584447e-10	7.572496797862877e-10	4.740845529974951e-10	5.124605935528912e-11	1.1099816373276906e-10	2.791515702412447e-10	1.4344675410650752e-10	2.9313412067483985e-10	5.579468012458054e-11	0.9999999963322439	1.6097970330473808e-10	1.0735185127629323e-10	1.3480899271638461e-10	1.669117404568631e-10
n1279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
HQ913571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EU086196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EU086197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EU086198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n12861286	8.441612681090755e-12	2.8572510024560724e-11	1.2021731188745344e-11	7.729105944410525e-11	4.034222019529335e-11	1.3533172881679296e-10	8.472592841583569e-11	9.158429501821027e-12	0.9999999993285655	4.9888518425431144e-11	2.5636058679971703e-11	5.238740719878854e-11	9.971335375368448e-12	3.5789051313860605e-11	2.8769456276023764e-11	1.918536516120304e-11	2.4092362837984442e-11	2.9829599138585403e-11
n1355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ010132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX036361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1434	8.554530723862895e-23	2.8954706179602016e-22	1.2182538182367146e-22	7.8324932411975855e-22	4.088185222031379e-22	1.3714197462174351e-21	8.585925286108047e-22	9.280935943810333e-23	1.0	5.055584516384217e-22	2.597897580729009e-22	5.308815997083231e-22	1.0104715538252884e-22	3.626777851679011e-22	2.915428685485192e-22	1.944199549544291e-22	2.4414630935348736e-22	3.0228610569061425e-22
n14361436	3.2686769939356397e-12	1.1063562106501365e-11	4.6549347439206435e-12	2.992787247960005e-11	1.5620911787628063e-11	5.240180108285073e-11	3.2806728224220765e-11	3.546235647631698e-12	0.999999999740014	1.9317334092337267e-11	9.92653872998828e-12	2.0284928857988365e-11	3.8610009451502146e-12	1.3857879185388387e-11	1.1139821667976049e-11	7.428765579727563e-12	9.328804236004614e-12	1.1550319604336302e-11
LM645037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ275553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ275554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX036363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX036362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n14531453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY002891	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n14651465	8.116726569183655e-39	2.747286093617034e-38	1.1559059700268674e-38	7.431641552988917e-38	1.0	1.3012331653184635e-37	8.146514419122905e-38	8.80595579040722e-39	1.9073562629870076e-38	4.796849586666696e-38	2.464942262548714e-38	5.037121175359438e-38	9.587575956047803e-39	3.441166453132684e-38	2.766222746272657e-38	1.8446992183406602e-38	2.3165137865128133e-38	2.8681569390005406e-38
n1480	1.0300488173214577e-10	3.4864286328404995e-10	1.4668962508622934e-10	9.431084720133842e-10	0.9999999920573373	1.65132294598233e-09	1.0338290283879443e-09	1.117515080738549e-10	2.420520201283607e-10	6.087416154160158e-10	3.1281217134302743e-10	6.392331520791508e-10	1.216706167237556e-10	4.366993769031317e-10	3.510460089987286e-10	2.341005615958209e-10	2.9397593546709316e-10	3.6398191287192435e-10
n1482	5.981753199990091e-15	2.0246570143405466e-14	8.518636393823081e-15	5.476868693538088e-14	0.9999999999995387	9.58964871396401e-14	6.003705838800351e-14	6.489691845506812e-15	1.4056571121861967e-14	3.535116049597385e-14	1.816579151843295e-14	3.712188091174616e-14	7.065719494971859e-15	2.536023391606655e-14	2.0386126874378686e-14	1.3594809875969822e-14	1.707192380719539e-14	2.1137347429045893e-14
GU937035	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GU937039	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1488	6.502822497769847e-39	2.2010244727487326e-38	9.260693067738984e-39	5.953957605226814e-38	1.0	1.0425001052029053e-37	6.526687426456809e-38	7.055007574806852e-39	1.5281036157241886e-38	3.843059285626699e-38	1.9748209902083245e-38	4.0355560365284854e-38	7.681212874999608e-39	2.756935870546726e-38	2.216195821675154e-38	1.477905098366591e-38	1.8559055598252827e-38	2.2978617440285728e-38
n14881488	2.2055579629810887e-25	7.465200002386768e-25	3.1409430820663288e-25	2.019399823993871e-24	1.0	3.535840643393599e-24	2.213652214903167e-24	2.3928422067253963e-25	5.1828588264196585e-25	1.3034478509184694e-24	6.697987161590099e-25	1.3687368453428179e-24	2.605231840115322e-25	9.350680977064769e-25	7.516656565202853e-25	5.012600850400994e-25	6.29466249066053e-25	7.793642328557997e-25
JN786922	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN786935	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JN786919	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076125	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KC171644	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076129	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076130	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076126	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076127	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076128	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n14931493	4.196280884205395e-12	1.4203243166842253e-11	5.975938803184891e-12	3.842097564980603e-11	0.9999999996764266	6.727268451115416e-11	4.21168095764833e-11	4.552606723348095e-12	9.860875018421133e-12	2.4799317869546623e-11	1.2743548780211621e-11	2.604150222312208e-11	4.956697920930091e-12	1.779054756072913e-11	1.4301144103719099e-11	9.536943250522838e-12	1.1976185765882766e-11	1.482813549704128e-11
DQ076102	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076101	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076100	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076104	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DQ076124	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KT895592	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KU954770	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1513	4.85903618516061e-14	1.644648544717e-13	6.919771027310356e-14	4.4489135999992406e-13	2.3221191865121076e-13	7.789764730548768e-13	0.0005390446780260872	5.271639677128703e-14	1.1418289159861046e-13	2.8716090800543526e-13	1.475624877340236e-13	3.0154464181453747e-13	5.739552527897655e-14	2.0600364164557784e-13	1.6559848734321788e-13	0.9994609553185934	1.3867689414134425e-13	1.71700724824648e-13
n1545	1.3246939349366046e-06	4.483720370188825e-06	1.886501429856109e-06	1.2128843331059011e-05	6.330673584952595e-06	2.1236833190613374e-05	0.9965661978562997	1.437179893574455e-06	3.112909190430394e-06	7.828719496829896e-06	4.0229198770405314e-06	8.220855801491528e-06	1.564744556991762e-06	5.616170867304018e-06	4.5146260175666055e-06	0.0033416310874627266	3.7806765289362027e-06	4.680988165802513e-06
n1549	1.6338130495948007e-08	5.530002560100126e-08	2.326719080453603e-08	1.495912526520583e-07	7.807944796180892e-08	2.619247683092367e-07	0.9999293034962233	1.7725477582484614e-08	3.839310744464274e-08	9.655561740116251e-08	4.9616736509763514e-08	1.013920357984938e-07	1.9298798077594592e-08	6.926711906622095e-08	5.568120081936904e-08	6.955971081281206e-05	4.6629024911843886e-08	5.773303061626063e-08
n15511551	1.1091089647473596e-10	3.754025233183214e-10	1.5794860931119574e-10	1.0154956187021083e-09	5.300399315481315e-10	1.7780682354887344e-09	0.9999999920308471	1.2032885951080975e-10	2.606304293010916e-10	6.554648396455451e-10	3.3682169008341756e-10	6.882967172161124e-10	1.310092973123073e-10	4.702177078192735e-10	3.7799011956708486e-10	2.5206866621476543e-10	3.1653970177297937e-10	3.919189030495807e-10
n15571557	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KJ922000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KJ921997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n15661566	8.057073800523822e-11	2.727095291279658e-10	1.1474107976399689e-10	7.377023722691863e-10	3.850452012783676e-10	1.2916699306423137e-09	8.086642728745535e-10	8.74123762611815e-11	1.8933384097381588e-10	4.761595798547747e-10	2.446826507472532e-10	5.000101544154159e-10	9.517113381555507e-11	3.415876072263127e-10	2.74589277160387e-10	0.9999999935852933	2.2994888861633535e-10	2.847077812963219e-10
n1577	1.8766895139999223e-63	6.3520718112465e-63	2.672600332941072e-63	1.7182892210820511e-62	8.96864432097131e-63	3.008615130505369e-62	1.4482907438816577e-60	2.0360479994143168e-63	4.4100481531031286e-63	1.1090921004669329e-62	5.699257277318245e-63	1.1646459209940563e-62	2.2167684367788733e-63	7.956410683712986e-63	6.395855739463951e-63	1.0	5.35607192767871e-63	6.631542277175202e-63
n1589	5.650054204278614e-16	1.91238613390401e-15	8.046262652849106e-16	5.1731664536507554e-15	2.700144385147256e-15	9.0578854095781e-15	5.670789529702124e-15	6.12982673645565e-16	1.3277108919329726e-15	3.3390874933913348e-15	1.7158465638960315e-15	3.5063405711303643e-15	6.673912614596879e-16	2.3953963239272104e-15	1.9255679397761065e-15	0.9999999999999549	1.612525486376273e-15	1.9965243418764977e-15
FJ545677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n1591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KU055556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n16061606	1.876689514000045e-63	6.352071811246916e-63	2.672600332941072e-63	1.7182892210820511e-62	8.968644320971896e-63	3.008615130505566e-62	1.4482907438816577e-60	2.0360479994144502e-63	4.4100481531034173e-63	1.1090921004670054e-62	5.699257277318245e-63	1.164645920994056e-62	2.2167684367788733e-63	7.956410683712986e-63	6.395855739463951e-63	1.0	5.356071927679061e-63	6.631542277175637e-63
n16111611	1.876689514000045e-63	6.352071811246916e-63	2.672600332941072e-63	1.7182892210820511e-62	8.968644320971896e-63	3.008615130505566e-62	1.4482907438816577e-60	2.0360479994144502e-63	4.4100481531034173e-63	1.1090921004670054e-62	5.699257277318245e-63	1.164645920994056e-62	2.2167684367788733e-63	7.956410683712986e-63	6.395855739463951e-63	1.0	5.356071927679061e-63	6.631542277175637e-63
n16141614	9.524741415494329e-17	3.2238599407097644e-16	1.3564218741742532e-16	8.720814170777385e-16	4.551846074954635e-16	1.5269590906239034e-15	9.559696586840385e-16	1.0333531763697131e-16	2.238226831632941e-16	5.628962800777989e-16	2.892537706522906e-16	5.910914488109318e-16	1.125074018502395e-16	4.0381082637676043e-16	3.2460815491725446e-16	0.9999999999999925	2.718361227755551e-16	3.365698345285451e-16
n1624	4.539231180129291e-32	1.536403449172278e-31	6.464335561535692e-32	4.156101449191059e-31	2.169285309622326e-31	7.277069279452101e-31	4.555889858486969e-31	4.924678533143782e-32	1.0666776744009852e-31	2.6826096733202763e-31	1.3785043366940592e-31	2.8169801338497825e-31	5.361794973700483e-32	1.9244519236830487e-31	1.546993659825429e-31	1.0	1.2954965920449752e-31	1.60399975236875e-31
MN196576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n1643	4.263924640298403e-11	1.4432198459164037e-10	6.072270521195214e-11	3.904031910593481e-10	2.0377171191515587e-10	6.835711550811687e-10	4.279572961854497e-10	4.6259944271933446e-11	1.0019831638107955e-10	2.519908114934867e-10	1.2948973900511027e-10	2.6461289428336763e-10	5.0365995467845785e-11	1.8077329950461105e-10	1.4531677552336452e-10	0.9999999966052407	1.2169241047744656e-10	1.5067164010278156e-10
FJ545663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n16501650	1.1981378292105364e-09	4.055363166875899e-09	1.7062724213941095e-09	1.097010081819782e-08	5.796391039993348e-09	1.9207948754989562e-08	1.2025349158388531e-08	1.2998773169101577e-09	2.8155139550403526e-09	7.080794088393606e-09	3.6385857604125965e-09	0.9999999092511769	1.415254948590826e-09	5.0796237485386645e-09	4.083316208920006e-09	2.7230237438373216e-09	3.4194853995037184e-09	4.233784764631866e-09
n1753	2.2683009876312738e-09	7.67756768241601e-09	3.230295650681913e-09	2.0768470799998623e-08	1.0840227155454929e-08	3.63642713459953e-08	2.2766255023060864e-08	2.460913035096485e-09	5.3302991769241315e-09	1.3405279286190208e-08	6.888529410145764e-09	0.9999998283287892	2.6793446624988056e-09	9.6166862314738e-09	7.730488065473217e-09	5.155197755130542e-09	6.4737310848417e-09	8.015353433386318e-09
n1766	9.703734276511583e-09	3.284444043641099e-08	1.381912312330388e-08	8.884699300119371e-08	4.637386363338379e-08	1.5556543343438498e-07	9.739346339826227e-08	1.0527723745833368e-08	2.2802885115129888e-08	5.734744586583945e-08	2.9468954656583494e-08	0.9999992655952548	1.1462168725366919e-08	4.113994056344911e-08	3.307083249715988e-08	2.2053805659618547e-08	2.7694457908118055e-08	3.42894793389514e-08
AB563807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB698023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB563825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB563890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KC792091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB563917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB563912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB563966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB563914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n1786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n1787	1.5276834205649556e-11	5.170783296682518e-11	2.1755794914250758e-11	1.3987406735107774e-10	7.300754401994347e-11	2.4491059493041493e-10	1.5332899177283856e-10	1.6574061659669894e-11	3.589915854919631e-11	9.028353391029159e-11	4.6393720363112737e-11	0.999999998843808	1.8045182015949738e-11	6.476764854706497e-11	5.206424771181396e-11	3.4719863824014374e-11	4.3600085268385465e-11	5.3982794245219264e-11
AB683646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AB683652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n1801	1.5920556695974055e-14	5.388665447909758e-14	2.267252244383352e-14	1.4576796406783038e-13	0.9999999999987724	2.5523043318703224e-13	1.5978984086593509e-13	1.7272445637837893e-14	3.7411847332149225e-14	9.408782611518681e-14	4.834862023343516e-14	9.880063418905796e-14	1.8805554835952607e-14	6.749677366906802e-14	5.425808753116125e-14	3.6182860470024765e-14	4.543726927454207e-14	5.6257476177249187e-14
n1822	2.2564614883732543e-10	7.637494272696106e-10	3.2134349769137787e-10	2.0660068830430334e-09	0.9999999826005207	3.6174466392434475e-09	2.264742553069436e-09	2.448068188849495e-10	5.30247746468799e-10	1.3335309826657354e-09	6.852574420373022e-10	1.4003273817251075e-09	2.6653597074814783e-10	9.566491531586917e-10	7.69013843453065e-10	5.128289974646474e-10	6.43994115361408e-10	7.973516934814403e-10
AB428334	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ472569	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KT894558	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU004738	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ719754	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF158983	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n18771877	6.209281002802262e-30	2.1016688445715093e-29	8.84265956175411e-30	5.685192216503489e-29	1.0	9.954409951795154e-29	6.232068653607739e-29	6.736540098380013e-30	1.4591240580048073e-29	3.669581173877716e-29	1.8856763294155805e-29	3.8533885004625414e-29	7.334478097715027e-30	2.632486052449223e-29	2.1161553492712793e-29	1.4111915332733527e-29	1.7721288163055878e-29	2.1941348205576808e-29
n18861886	2.88141519945456e-15	9.75278868879707e-15	4.103433820009369e-15	2.6382119374305898e-14	0.9999999999997777	4.6193412930997467e-14	2.891989802756212e-14	3.126089642657452e-15	6.771061314067505e-15	1.7028681686771262e-14	8.75047599613808e-15	1.7881639097383134e-14	3.4035626123676752e-15	1.221604453149418e-14	9.820013275362336e-15	6.548630560415703e-15	8.223559063263335e-15	1.018187680466414e-14
n18901890	1.1399949755865625e-08	3.858565785760164e-08	1.623470972995548e-08	1.0437747235360873e-07	0.9999991209547144	1.8275831492976377e-07	1.144178681785709e-07	1.236797281605518e-08	2.6788835843188006e-08	6.737179552414687e-08	3.4620136214581476e-08	7.07464121455312e-08	1.3465759040654404e-08	4.833121373858667e-08	3.885162331421563e-08	2.5908817088421298e-08	3.253545693565493e-08	4.0283289966526506e-08
n1897	2.9321220487031936e-09	9.924417264189545e-09	4.175645627649013e-09	2.684638920609745e-08	0.9999997739053137	4.700631987554865e-08	2.9428827427895342e-08	3.1811022476711102e-09	6.890217756883658e-09	1.732835068114511e-08	8.904465975532215e-09	1.819631835665805e-08	3.4634581582629766e-09	1.2431021230700994e-08	9.992824862136652e-09	6.663872689599319e-09	8.36827641249751e-09	1.036105642872526e-08
n1903	3.1187791368988616e-09	1.055619956990485e-08	4.4414646628896005e-09	2.8555413849186243e-08	0.999999759512265	4.999871331928154e-08	3.1302248501592196e-08	3.3836092623652287e-09	7.3288447860521475e-09	1.8431462839387803e-08	9.47131880884635e-09	1.9354684795452577e-08	3.6839397767420923e-09	1.3222372404871919e-08	1.0628961953510681e-08	7.0880907308833005e-09	8.900995747650734e-09	1.1020634915395763e-08
n1905	1.5064657651644585e-12	5.098967437020257e-12	2.1453633515337528e-12	1.3793138752581423e-11	0.9999999998838371	2.41509086124852e-11	1.5119943949351975e-11	1.6343868201949828e-12	3.5400563117046518e-12	8.902960597924209e-12	4.574936829503341e-12	9.348905055486112e-12	1.7794556494654185e-12	6.386810507524807e-12	5.134113895003474e-12	3.423764735412712e-12	4.299453337706836e-12	5.3233039217160235e-12
KP860197	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1907	1.9318599746701397e-12	6.538808469139329e-12	2.751168785770441e-12	1.7688030685698803e-11	0.9999999998510353	3.097061664410484e-11	1.9389497730683756e-11	2.0959032419289e-12	4.539693668985585e-12	1.1416969195657422e-11	5.866802652894649e-12	1.1988838977507911e-11	2.281936453781687e-12	8.190311303850232e-12	6.583879546756409e-12	4.390563800372094e-12	5.513528424040242e-12	6.826492853121755e-12
n1908	1.2290351737063587e-10	4.159942080726356e-10	1.750273441579135e-10	1.1252995637032726e-09	0.999999990522962	1.970327958861499e-09	1.2335456515464551e-09	1.3333982994578275e-10	2.8881198793862024e-10	7.263392224367024e-10	3.7324168998493164e-10	7.627211593208206e-10	1.4517512669826513e-10	5.210616094344778e-10	4.1886159703635686e-10	2.7932445486793355e-10	3.5076664215957403e-10	4.342964779822764e-10
KP860221	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KP860183	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KF501180	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
